19,1258,1
19,4489,1
19,3602,1
19,3951,1
19,83,1
19,3850,1
19,3504,1
19,1385,1
19,5977,2
19,2640,1
19,1793,1
19,1914,1
19,5145,1
19,1949,1
19,764,1
19,4576,1
19,663,1
19,3875,1
19,946,1
20,1230,2
20,2579,2
20,1711,2
20,2754,2
20,54,2
20,4739,5
20,4948,1
20,4331,1
20,3146,2
20,3491,2
20,2898,1
20,738,1
20,5856,1
20,2415,4
20,3259,14
20,871,2
20,207,1
20,3523,1
20,5730,2
20,6218,1
20,1365,2
20,144,4
20,4325,2
20,4504,2
20,2344,1
20,3964,1
20,6019,2
20,3592,3
20,5478,3
20,531,4
20,6050,1
20,699,2
20,3386,1
20,685,1
20,5836,1
20,5277,1
20,1758,1
20,520,1
20,4399,1
20,73,1
20,308,3
20,4773,2
20,3862,1
20,4669,1
20,4750,1
20,4499,1
20,1185,1
20,3166,1
20,5960,1
20,3045,1
20,5807,1
20,422,1
20,5430,1
20,2725,2
20,4058,1
20,1331,2
20,2685,1
20,3178,1
20,5887,1
20,4,1
20,1361,1
20,3530,1
20,1949,1
20,3049,1
20,2549,1
20,1502,1
20,3519,1
20,3498,2
20,5772,1
20,5860,2
20,5227,1
20,97,1
20,5364,1
20,519,1
20,1617,1
20,3469,1
20,5454,1
20,3271,1
21,5432,1
21,1949,1
21,2075,2
21,1267,2
21,1068,4
21,940,2
21,513,2
21,3741,1
21,3474,1
21,474,3
21,3077,1
21,71,1
21,1338,1
21,3259,3
21,1865,1
21,1521,1
21,5730,1
21,4183,1
21,407,1
21,4338,1
21,1365,1
21,3344,1
21,5049,1
21,2010,1
21,1714,1
21,3282,1
21,4331,3
21,264,1
21,5236,1
21,1798,1
21,744,2
21,2206,1
21,614,1
21,5587,1
21,57,1
21,5591,1
21,2735,2
21,1955,1
21,2431,1
21,5533,1
21,2496,1
21,672,1
21,785,1
21,1770,1
21,3166,1
21,645,1
21,3743,1
22,872,1
22,4908,1
22,2581,2
22,23,1
22,3979,1
22,510,1
22,4394,1
22,881,1
22,1748,1
22,2962,2
22,4144,4
22,5469,2
22,1238,1
22,1642,1
22,4177,1
22,1498,1
22,5500,1
22,1902,1
22,3046,3
22,1687,1
22,972,1
22,5257,1
22,3299,1
22,753,1
22,3741,1
22,2408,1
22,966,1
22,5403,1
22,3797,1
22,3782,1
22,2432,1
22,2427,1
22,1212,1
22,813,1
22,2503,1
22,513,1
22,4920,1
22,2525,1
22,2538,1
22,5593,1
22,2241,1
22,735,1
22,6137,1
22,4362,1
22,6000,1
23,2714,1
23,81,1
23,4656,1
23,510,1
23,2552,1
23,4192,4
23,1148,2
23,2229,2
23,1019,2
23,3477,1
23,951,1
23,4462,2
23,454,1
23,5058,1
23,6227,2
23,220,1
23,938,2
23,4113,1
23,3146,2
23,3019,1
23,4875,1
23,4281,2
23,3425,1
23,1903,1
23,2389,2
23,4485,1
23,4947,1
23,6032,1
23,1345,1
23,3190,1
23,4576,1
23,6000,1
23,6082,1
23,628,1
23,6054,2
23,3344,1
23,5478,2
23,2372,2
23,1859,1
23,4669,1
23,4942,1
24,1673,2
24,4930,2
24,3130,2
24,95,1
24,2848,3
24,3282,1
24,5649,1
24,4414,1
24,606,1
24,3095,1
24,2641,1
24,5763,1
24,2572,2
24,1031,1
24,5489,1
24,1655,1
24,2045,1
24,3592,1
24,1241,1
24,2520,1
24,2965,1
24,4243,1
24,1258,1
24,4269,1
24,5843,1
24,1829,1
24,564,1
24,4110,2
24,234,1
24,3352,1
24,4169,1
24,4108,1
24,6057,1
24,6211,1
24,5875,1
24,3836,1
24,4238,1
24,5699,1
24,900,1
24,2661,1
24,6267,1
24,2244,1
24,134,1
25,383,2
25,5276,1
25,3617,1
25,1795,1
25,5531,1
25,4553,1
25,1295,1
25,3220,1
25,2041,1
25,520,1
25,5589,1
25,753,2
25,5174,1
25,4956,1
25,5977,1
25,3090,1
25,2707,1
25,3344,1
25,1890,1
25,251,1
25,1866,1
25,1692,1
25,1185,1
25,3752,1
25,5364,1
26,1267,4
26,4009,2
26,3871,1
26,571,1
26,4113,2
26,969,2
26,5327,5
26,6211,1
26,916,1
26,6212,1
26,6120,1
26,2821,1
26,4072,1
26,3746,1
26,280,1
26,3577,2
26,1605,2
26,5010,1
26,2910,1
26,401,1
26,308,1
26,1241,1
26,4930,1
26,2661,1
26,2520,1
26,4208,1
26,5960,1
26,1286,1
26,4037,1
26,2779,1
26,215,1
26,4981,1
26,985,1
26,5318,2
26,5576,1
26,2907,1
26,1505,1
26,3183,1
26,5809,1
26,2640,1
26,4686,2
26,229,1
26,4778,2
26,1670,1
26,4575,1
26,1813,1
27,6251,1
27,3344,2
27,5714,1
27,2772,1
27,5179,2
27,833,1
27,2491,2
27,316,10
27,4242,2
27,3043,2
27,4605,4
27,4007,1
27,5095,1
27,4052,2
27,5142,1
27,3400,1
27,4576,1
27,4727,1
27,1362,1
27,1259,3
27,2413,1
27,5373,1
27,3573,2
27,1962,3
27,4716,2
27,2815,3
27,2949,1
27,703,2
27,1187,1
27,3875,1
27,6216,1
27,4121,2
27,3893,1
27,663,2
27,5314,1
27,2753,1
27,3900,1
27,2517,2
27,4189,2
27,496,1
27,369,1
27,5182,1
27,134,1
27,3713,1
27,5436,1
27,451,1
27,3727,1
27,5834,1
27,4473,1
27,5873,1
27,530,1
27,3078,1
27,5988,1
27,4477,1
27,1511,1
27,1020,1
27,3075,1
27,2721,1
27,5899,1
27,3069,1
27,4489,1
27,4900,1
27,4678,2
27,3502,1
27,5678,1
27,1664,1
28,1267,1
28,5646,2
28,4013,3
28,2589,5
28,4850,2
28,5551,1
28,882,1
28,3992,1
28,2078,2
28,2399,1
28,4942,1
28,3146,1
28,4245,1
28,5491,1
28,3425,1
28,4935,1
28,1704,1
28,4577,1
28,5192,1
28,1212,1
28,2491,5
28,3594,1
28,2239,4
28,3871,3
28,5174,1
28,4441,2
28,16,1
28,5376,1
28,1897,1
28,5276,1
28,4274,1
28,4553,1
28,1295,1
28,5531,2
28,5977,3
28,4875,1
28,1185,3
28,1292,2
28,2753,1
28,2777,2
28,1777,1
28,3593,1
28,5469,1
28,3203,1
28,3290,1
28,4574,1
28,1516,1
29,4649,1
29,158,1
29,5191,1
29,1302,1
29,5218,1
29,3875,1
29,4196,1
29,4962,1
29,4719,1
29,5428,1
29,3993,1
30,2699,2
30,1761,1
30,5428,3
30,4802,2
30,5131,2
30,401,5
30,2511,1
30,4192,3
30,5854,2
30,5029,3
30,3973,1
30,2262,1
30,5192,1
30,2191,1
30,2415,1
30,5415,1
30,5116,1
30,3560,1
30,3498,1
30,4643,1
30,918,1
30,4225,1
30,2754,1
30,54,1
30,1662,1
30,4034,1
30,3436,1
30,1894,1
30,3830,1
30,4942,1
30,4408,1
30,349,1
30,474,1
30,3386,1
30,4281,1
30,1949,1
30,281,1
30,4576,1
30,4472,1
30,663,1
30,5321,1
30,3715,1
30,246,1
30,1213,1
30,3340,1
30,3549,1
30,2923,1
31,3228,1
31,6214,3
31,4441,1
31,6170,2
31,39,4
31,1169,1
31,979,1
31,894,1
31,6239,2
31,3697,2
31,5978,3
31,3626,1
31,1692,1
31,2570,1
31,2771,3
31,5200,2
31,5666,1
31,277,1
31,4540,1
31,3530,1
31,1949,1
31,903,1
31,3588,1
32,4910,1
32,474,3
32,2769,1
32,969,2
32,4242,1
32,6219,5
32,2240,2
32,628,2
32,3804,2
32,5908,4
32,5259,1
32,663,1
32,3796,1
32,5590,1
32,549,2
32,1259,2
32,2262,2
32,1617,2
32,3871,1
32,5920,1
32,5073,1
32,3505,1
32,127,1
32,5877,1
32,5096,1
32,1271,1
32,3069,1
32,473,1
32,4131,1
32,1004,1
32,739,1
32,1886,1
32,492,1
32,5210,1
32,1083,1
32,5856,1
32,5029,1
32,1939,1
32,2473,1
32,2923,1
33,672,1
33,3299,1
33,5646,2
33,1258,1
33,123,1
33,1004,1
33,981,2
33,5140,1
33,6030,1
33,549,2
33,56,1
33,1243,1
33,2421,1
33,3837,1
33,4532,1
33,5924,1
33,1976,1
33,6170,1
33,5591,1
33,3523,1
33,750,1
33,1870,1
33,2929,1
33,3586,1
33,3532,1
33,3155,1
33,3968,1
33,4148,1
33,4736,1
34,3549,1
34,2070,2
34,2415,1
34,3875,1
34,367,1
34,3294,3
34,4991,3
34,2941,2
34,5881,1
34,4489,1
34,4180,1
34,2053,1
34,2061,1
34,3344,1
34,4739,1
34,519,1
34,1022,1
34,5033,1
34,3216,1
34,6106,1
34,1516,1
34,559,1
34,1082,1
34,2538,1
34,2462,1
34,923,1
34,3592,1
34,1927,1
34,2923,1
34,4988,2
34,1949,2
34,5608,1
34,5591,1
34,392,1
34,407,1
34,3426,1
34,4976,1
34,1368,1
34,1083,1
34,5977,1
34,1473,1
34,4017,1
34,663,1
34,2777,1
35,5246,1
35,5825,1
35,2773,4
35,1890,1
35,6218,1
35,2109,2
35,2415,3
35,3247,2
35,2667,1
35,4784,1
35,4809,1
35,4183,1
35,4167,1
35,2193,1
35,533,1
35,2775,1
35,5547,1
35,5800,1
35,3019,2
35,3092,1
35,1971,1
35,392,1
35,1368,1
35,5276,1
35,1083,2
35,3549,1
35,699,1
35,3399,2
35,4760,1
35,1617,1
35,520,1
35,3799,1
35,1320,1
35,4293,1
35,4131,1
35,5718,1
35,4462,1
35,4352,1
35,3592,1
35,2718,1
35,3523,1
35,2010,1
35,5836,1
35,6100,1
35,5159,1
35,1801,1
35,3282,1
35,1949,1
35,3903,1
35,27,1
35,958,1
35,2037,1
36,883,1
36,5275,1
36,2229,2
36,5058,2
36,4192,1
36,4281,1
36,579,4
36,3344,1
36,3617,1
36,2772,1
36,4724,1
36,3166,1
36,434,1
36,4013,1
36,3761,1
36,4038,1
36,1617,1
36,4230,1
37,4522,1
37,5453,1
37,884,1
37,5492,5
37,3772,1
37,5003,1
37,510,1
37,639,1
37,2720,4
37,5674,4
37,2656,1
37,5276,2
37,2962,1
37,4823,1
37,2812,2
37,3282,1
37,1503,1
37,1105,1
37,1298,1
37,4727,1
37,1267,1
37,4866,1
37,2954,1
37,2875,2
37,1183,1
37,2318,1
37,2135,1
37,392,1
37,2024,2
37,5095,1
37,4196,1
37,6062,1
37,5930,1
37,4039,1
37,4622,1
38,4755,1
38,3177,1
38,3835,1
38,1792,11
38,392,1
38,4192,1
38,3146,1
38,5133,3
38,1976,11
38,4441,1
38,4807,1
38,4649,1
38,1866,1
38,4172,1
38,5551,1
38,1904,1
38,188,3
38,1127,1
38,1292,1
38,2491,1
38,2438,1
38,1185,1
38,5139,2
38,5650,2
38,3139,1
38,6193,1
38,685,2
38,5146,2
38,4859,2
38,4872,1
38,2720,1
38,4075,2
38,1459,2
38,3474,1
39,1246,1
39,2109,7
39,2545,1
39,6063,2
39,4300,1
39,1267,3
39,1015,1
39,5210,1
39,2037,1
39,4095,1
39,5192,2
39,3741,1
39,2293,1
39,5646,2
39,969,3
39,1346,2
39,4724,1
39,4812,1
39,4376,1
39,1664,1
39,4183,2
39,6037,1
39,5153,1
39,5930,1
39,4387,3
39,5492,1
39,6216,1
39,3139,1
39,5727,2
39,5774,3
39,240,3
39,2875,1
39,3037,2
39,5191,1
39,407,1
39,1676,1
39,3780,1
39,3502,1
39,2774,1
39,3837,2
39,1355,1
39,3296,1
39,985,1
39,189,1
40,817,1
40,3839,1
40,3344,2
40,5943,2
40,5591,1
40,1522,2
40,392,1
40,4013,1
40,5186,2
40,645,2
40,4930,1
40,3617,1
40,2084,1
40,4300,1
40,5694,1
40,5646,1
40,1979,1
41,5186,2
41,1522,2
41,5275,1
41,5551,1
41,2812,1
41,3617,1
41,1517,1
42,432,5
42,2939,5
42,4883,1
42,4997,1
42,1771,1
42,2769,1
42,1696,2
42,5314,2
42,2614,1
42,2720,1
42,2179,1
42,5186,2
42,299,2
42,1522,1
42,4242,2
42,5476,2
42,2663,1
42,2875,1
42,3483,1
42,3931,1
42,628,1
43,308,3
43,5858,4
43,513,2
43,645,5
43,4242,1
43,417,1
43,5845,2
43,6255,2
43,3078,2
43,3259,1
43,172,2
43,3344,2
43,5943,4
43,1949,3
43,4766,1
43,4300,1
43,3973,1
43,2224,1
43,524,1
43,2769,1
43,410,2
43,5771,1
43,5197,3
43,4825,1
43,5523,1
43,2939,1
43,3073,1
43,5157,1
43,5890,1
43,643,1
43,4942,1
43,3511,1
43,3800,1
43,1488,1
43,5073,1
43,3741,1
43,6025,1
43,3436,2
43,1428,1
43,5047,1
43,5326,1
43,3388,1
43,5235,1
43,4880,1
43,4935,1
43,3592,1
43,4057,1
43,510,1
43,1620,1
43,5875,1
43,5513,1
43,3794,3
43,5684,1
43,6011,1
43,2565,1
43,2361,1
43,3807,1
43,1128,2
43,2506,1
43,5058,1
43,4786,1
43,3705,1
43,4169,1
43,2218,1
43,1533,1
43,1478,1
43,4462,1
43,5856,1
44,2714,1
44,1431,1
44,4321,1
44,3693,1
44,3046,1
44,1590,1
44,1764,1
44,241,1
44,5276,1
44,4802,2
44,3474,1
44,4044,1
44,5703,1
44,5848,1
44,2545,1
44,3999,1
44,2380,1
44,1302,2
44,5029,1
44,5218,1
44,3917,1
44,4192,1
44,5854,1
44,5176,1
44,4719,1
44,148,1
44,752,1
44,969,1
44,3344,1
44,4947,1
44,383,1
44,2422,1
44,4069,1
44,2450,1
44,1996,1
44,5116,1
44,1295,1
44,4112,1
44,4061,1
44,2285,1
45,4013,7
45,4406,5
45,3918,1
45,3839,1
45,4630,1
45,2863,1
45,969,1
45,5520,4
45,440,2
45,4947,2
45,5062,1
45,2707,1
45,3344,2
45,1871,1
45,1858,1
45,3973,1
45,1283,1
45,3078,1
45,3259,2
45,938,1
45,524,1
45,4919,1
45,3659,1
45,4942,1
45,1617,1
45,3786,1
45,919,1
45,392,1
45,3018,1
45,2900,1
45,5940,2
45,2415,2
45,2604,1
45,383,1
45,2372,1
45,4331,1
45,3632,1
45,3483,1
45,985,1
45,4611,1
45,2875,2
45,1437,1
45,3617,1
45,1955,1
45,2262,1
45,1800,1
45,4021,1
45,1433,1
45,3021,1
45,2159,1
45,1169,1
46,6054,3
46,1859,4
46,4236,1
46,4485,1
46,5953,1
46,685,1
46,4991,3
46,2212,2
46,645,1
46,2229,4
46,1689,1
46,5907,1
46,1949,1
46,2035,1
46,441,1
46,4987,1
46,4281,2
46,4760,2
46,3344,2
46,4850,1
46,860,2
46,2041,3
46,1808,1
46,4038,1
46,4447,1
46,3964,1
46,26,1
46,4113,1
46,2965,1
46,3366,1
46,5539,1
46,1537,2
46,3214,2
46,4300,1
46,6216,1
46,1429,1
46,5881,1
46,663,1
46,3841,1
46,4192,1
46,308,1
46,3029,2
46,5446,1
46,1890,1
46,4059,1
47,988,2
47,5176,1
47,2304,1
47,3386,3
47,5881,1
47,4800,1
47,1567,4
47,401,2
47,6191,2
47,3532,2
47,5608,2
47,4331,8
47,578,1
47,1185,1
47,5977,2
47,1230,1
47,2579,1
47,1338,1
47,474,3
47,3900,1
47,6269,1
47,3875,3
47,763,1
47,3762,1
47,2754,2
47,54,2
47,4760,1
47,5755,1
47,4605,1
47,2212,1
47,4786,1
47,918,2
47,3498,1
47,4643,1
47,4225,1
47,2963,1
47,3903,1
48,3483,1
48,3164,1
48,4485,5
48,4569,2
48,4113,1
48,2424,1
48,5297,1
48,5177,1
48,2415,1
48,3600,1
48,6054,1
48,4988,1
48,4320,1
48,3797,1
48,4947,1
48,4074,1
48,134,1
48,3078,1
48,3259,1
48,4013,1
48,4406,1
48,645,1
48,3344,2
48,5504,3
48,1259,1
48,1210,3
48,2769,1
48,4380,2
48,5049,1
48,520,1
48,4462,1
48,6199,1
48,3900,2
48,2377,3
48,365,1
48,396,1
48,1949,1
48,243,1
48,1816,1
48,3185,1
48,530,1
48,3049,1
48,1263,1
48,5881,1
49,4194,4
49,1320,6
49,5058,3
49,5276,6
49,2415,2
49,2861,1
49,699,1
49,1298,2
49,2037,1
49,2812,2
49,3973,2
49,4389,1
49,3526,1
49,4229,1
49,685,1
49,1499,1
49,2720,1
49,4252,1
49,1711,2
49,1645,1
49,2401,1
49,743,1
49,2916,1
49,4183,1
49,3626,1
49,4847,1
49,1949,1
49,2892,1
49,3705,1
50,401,1
50,4593,1
50,6106,1
50,3519,3
50,3030,4
50,4504,3
50,102,2
50,1120,2
50,645,1
50,826,1
50,3491,1
50,2848,1
50,3549,1
50,1775,2
50,3592,1
50,959,1
50,3498,1
50,4643,1
50,918,1
50,3705,1
50,2754,1
50,54,1
50,673,1
50,3647,1
50,2923,1
50,240,1
50,374,1
50,3272,2
50,2700,1
50,3169,1
50,407,1
50,675,1
50,3624,1
50,4397,1
50,516,1
51,67,2
51,4940,4
51,5825,7
51,6213,3
51,2771,2
51,4903,2
51,4003,4
51,4242,1
51,4844,2
51,453,2
51,3354,1
51,5659,1
51,4107,1
51,2801,3
51,123,1
51,1567,2
51,5560,1
51,685,2
51,5210,1
51,5854,1
51,5704,1
51,2570,3
51,131,2
51,5029,1
51,5873,1
51,5551,1
51,2550,2
51,2109,1
51,5314,2
51,5526,1
52,383,8
52,1393,4
52,4713,1
52,3344,1
52,6054,2
52,3964,2
52,3352,1
52,1970,1
52,3259,3
52,2422,2
52,427,1
52,4236,1
52,919,2
52,4,1
52,4830,1
52,6050,1
52,712,1
52,2129,3
52,625,1
52,3703,2
52,3659,1
52,1801,1
52,3078,1
52,938,1
52,1298,1
52,699,1
52,536,1
52,1302,1
52,786,1
52,2821,1
52,5845,1
52,4947,2
52,3805,1
52,5111,1
52,4300,2
52,1949,2
52,2424,1
52,2546,1
52,951,1
52,5533,1
52,5297,1
52,2875,1
53,3407,1
53,985,1
53,1889,1
53,3344,3
53,5731,1
53,107,1
53,4929,1
53,1276,1
53,3786,1
53,2722,1
53,2999,1
53,628,1
53,451,1
53,938,1
53,4300,1
53,308,1
53,4773,1
53,356,1
53,2124,1
53,2393,1
53,1584,1
53,1592,1
53,663,1
53,4690,1
53,966,1
54,4300,1
54,2762,1
54,573,1
54,6257,6
54,4107,4
54,4747,1
54,67,2
54,401,1
54,2769,1
54,4194,2
54,2718,4
54,2372,1
54,64,1
54,250,1
54,2483,1
54,4508,1
54,2919,1
54,3624,1
54,1621,3
54,4189,2
54,5996,4
54,645,1
54,5049,6
54,196,1
54,5503,1
54,1330,1
54,6223,2
54,3332,1
54,454,1
54,467,1
54,5551,2
54,2875,1
54,850,2
54,4183,1
54,2686,1
54,5314,1
54,5364,2
54,1645,1
54,4069,1
54,2124,3
54,2416,3
54,663,1
54,1120,1
54,5113,1
54,3761,1
55,3344,1
55,1689,1
55,4991,1
55,1890,1
55,837,1
55,4721,1
55,5596,2
55,645,1
55,2599,1
55,5731,3
55,6246,1
55,5873,1
55,939,2
55,2482,2
55,4526,2
55,16,1
55,5373,1
55,45,1
55,4457,1
55,1146,1
55,546,1
55,4617,2
55,3039,1
55,735,1
55,2241,1
55,1317,1
55,6269,1
55,3875,1
55,4135,1
55,5653,1
55,5950,1
55,6108,1
56,4991,2
56,4665,1
56,132,1
56,2751,1
56,474,1
56,3344,2
56,5606,2
56,4462,1
56,3195,1
56,735,2
56,2212,1
56,2875,1
56,3150,1
56,3830,2
56,5133,1
56,5335,1
57,1267,1
57,2923,2
57,672,3
57,3299,2
57,645,3
57,4736,1
57,3257,1
57,2875,1
57,1068,1
57,6170,3
57,4988,1
57,3545,1
57,4630,1
57,3497,1
57,998,1
57,2491,2
57,392,1
57,1455,1
57,1742,1
57,2393,3
57,3626,1
57,4987,1
57,5849,1
57,3657,2
57,2099,1
57,432,1
57,4758,1
57,4735,1
57,119,1
57,4343,1
57,5857,1
57,4704,2
57,1741,1
57,3166,1
57,3778,2
57,675,2
57,3387,2
57,2203,1
57,3282,1
57,3963,1
57,4884,1
57,2347,1
57,510,3
57,1597,1
57,4346,1
57,5053,1
57,3693,1
57,3425,1
57,6011,1
57,1556,1
57,4829,1
57,3705,1
58,3592,2
58,2772,2
58,985,2
58,4991,1
58,4800,1
58,6076,1
58,3823,1
58,4689,2
